ConfigID,index,entityName,category,geomFileName,matSysFileName,x,y,z
1531,3351,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1531,3352,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1531,3353,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1532,3354,water,water,water,ms/osvWater.ms,0,0,0
1532,3355,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1532,3356,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1532,3357,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1532,3358,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1532,3359,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1533,3360,water,water,water,ms/osvWater.ms,0,0,0
1533,3361,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1533,3362,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1533,3363,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1533,3364,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1533,3365,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1534,3366,water,water,water,ms/osvWater.ms,0,0,0
1534,3367,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1534,3368,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1534,3369,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1534,3370,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1534,3371,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1535,3372,water,water,water,ms/osvWater.ms,0,0,0
1535,3373,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1535,3374,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1535,3375,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1535,3376,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1535,3377,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1536,3378,water,water,water,ms/osvWater.ms,0,0,0
1536,3379,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1536,3380,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1536,3381,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1536,3382,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1536,3383,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1537,3384,water,water,water,ms/osvWater.ms,0,0,0
1537,3385,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1537,3386,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1537,3387,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1537,3388,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1537,3389,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1538,3390,water,water,water,ms/osvWater.ms,0,0,0
1538,3391,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1538,3392,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1538,3393,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1538,3394,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1538,3395,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1539,3396,water,water,water,ms/osvWater.ms,0,0,0
1539,3397,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1539,3398,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1539,3399,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1539,3400,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1539,3401,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1540,3402,water,water,water,ms/osvWater.ms,0,0,0
1540,3403,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1540,3404,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1540,3405,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1540,3406,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1540,3407,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1541,3408,water,water,water,ms/osvWater.ms,0,0,0
1541,3409,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1541,3410,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1541,3411,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1541,3412,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1541,3413,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1542,3414,water,water,water,ms/osvWater.ms,0,0,0
1542,3415,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1542,3416,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1542,3417,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1542,3418,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1542,3419,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1543,3420,water,water,water,ms/osvWater.ms,0,0,0
1543,3421,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1543,3422,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1543,3423,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1543,3424,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1543,3425,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1544,3426,water,water,water,ms/osvWater.ms,0,0,0
1544,3427,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1544,3428,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1544,3429,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1544,3430,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1544,3431,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1545,3432,water,water,water,ms/osvWater.ms,0,0,0
1545,3433,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1545,3434,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1545,3435,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1545,3436,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1545,3437,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1546,3438,water,water,water,ms/osvWater.ms,0,0,0
1546,3439,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1546,3440,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1546,3441,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1546,3442,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1546,3443,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1547,3444,water,water,water,ms/osvWater.ms,0,0,0
1547,3445,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1547,3446,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1547,3447,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1547,3448,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1547,3449,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1548,3450,water,water,water,ms/osvWater.ms,0,0,0
1548,3451,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1548,3452,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1548,3453,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1548,3454,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1548,3455,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1549,3456,water,water,water,ms/osvWater.ms,0,0,0
1549,3457,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1549,3458,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1549,3459,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1549,3460,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1549,3461,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1550,3462,water,water,water,ms/osvWater.ms,0,0,0
1550,3463,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1550,3464,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1550,3465,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1550,3466,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1550,3467,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1551,3468,water,water,water,ms/osvWater.ms,0,0,0
1551,3469,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1551,3470,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1551,3471,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1551,3472,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1551,3473,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1552,3474,water,water,water,ms/osvWater.ms,0,0,0
1552,3475,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1552,3476,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1552,3477,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1552,3478,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1552,3479,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1553,3480,water,water,water,ms/osvWater.ms,0,0,0
1553,3481,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1553,3482,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1553,3483,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1553,3484,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1553,3485,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1554,3486,water,water,water,ms/osvWater.ms,0,0,0
1554,3487,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1554,3488,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1554,3489,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1554,3490,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1554,3491,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1555,3492,water,water,water,ms/osvWater.ms,0,0,0
1555,3493,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1555,3494,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1555,3495,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1555,3496,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1555,3497,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1556,3498,water,water,water,ms/osvWater.ms,0,0,0
1556,3499,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1556,3500,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1556,3501,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1556,3502,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1556,3503,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1557,3504,water,water,water,ms/osvWater.ms,0,0,0
1557,3505,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1557,3506,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1557,3507,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1557,3508,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1557,3509,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1558,3510,water,water,water,ms/osvWater.ms,0,0,0
1558,3511,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1558,3512,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1558,3513,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1558,3514,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1558,3515,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1559,3516,water,water,water,ms/osvWater.ms,0,0,0
1559,3517,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1559,3518,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1559,3519,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1559,3520,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1559,3521,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1560,3522,water,water,water,ms/osvWater.ms,0,0,0
1560,3523,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1560,3524,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1560,3525,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1560,3526,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1560,3527,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1561,3528,water,water,water,ms/osvWater.ms,0,0,0
1561,3529,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1561,3530,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1561,3531,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1561,3532,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1561,3533,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1562,3534,water,water,water,ms/osvWater.ms,0,0,0
1562,3535,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1562,3536,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1562,3537,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1562,3538,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1562,3539,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1563,3540,water,water,water,ms/osvWater.ms,0,0,0
1563,3541,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1563,3542,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1563,3543,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1563,3544,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1563,3545,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1564,3546,water,water,water,ms/osvWater.ms,0,0,0
1564,3547,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1564,3548,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1564,3549,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1564,3550,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1564,3551,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1565,3552,water,water,water,ms/osvWater.ms,0,0,0
1565,3553,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1565,3554,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1565,3555,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1565,3556,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1565,3557,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1566,3558,water,water,water,ms/osvWater.ms,0,0,0
1566,3559,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1566,3560,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1566,3561,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1566,3562,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1566,3563,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1567,3564,water,water,water,ms/osvWater.ms,0,0,0
1567,3565,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1567,3566,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1567,3567,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1567,3568,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1567,3569,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1568,3570,water,water,water,ms/osvWater.ms,0,0,0
1568,3571,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1568,3572,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1568,3573,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1568,3574,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1568,3575,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1569,3576,water,water,water,ms/osvWater.ms,0,0,0
1569,3577,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1569,3578,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1569,3579,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1569,3580,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1569,3581,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1570,3582,water,water,water,ms/osvWater.ms,0,0,0
1570,3583,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1570,3584,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1570,3585,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1570,3586,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1570,3587,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1571,3588,water,water,water,ms/osvWater.ms,0,0,0
1571,3589,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1571,3590,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1571,3591,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1571,3592,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1571,3593,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1572,3594,water,water,water,ms/osvWater.ms,0,0,0
1572,3595,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1572,3596,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1572,3597,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1572,3598,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1572,3599,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1573,3600,water,water,water,ms/osvWater.ms,0,0,0
1573,3601,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1573,3602,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1573,3603,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1573,3604,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1573,3605,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1574,3606,water,water,water,ms/osvWater.ms,0,0,0
1574,3607,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1574,3608,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1574,3609,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1574,3610,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1574,3611,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1575,3612,water,water,water,ms/osvWater.ms,0,0,0
1575,3613,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
1575,3614,hajimi1,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1575,3615,hajimi2,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1575,3616,hajimi3,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1575,3617,hajimi4,default category,object/hajimi/hajimiuntitled.flt,object/hajimi/hajimiuntitled.ms,0,0,0
1576,3618,water,water,water,ms/osvWater.ms,0,0,0
1576,3619,manbo,default category,object/manbo/manbo.flt,object/manbo/manboemat.ms,0,0,0
